RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021
49001,3578,Easthampton,City,MA,MA,Springfield,Hampshire County,122613,122782,122943,123179,123394,123504,123861,124194,124544,124746,125194,125954,126740,127297,127621,127962,128223,128602,128664,128666,128612,128949,128989,128700,128259,128196,128406,128769,129628,130569,131379,132042,132849,133489,134062,134541,135188,135931,136728,137649,137907,138238,138968,140562,142063,143280,144741,146174,147912,148934,150093,150921,151921,152722,153095,153404,153553,154183,154677,155608,156240,157324,158235,159072,159778,160291,161058,160357,160299,160030,161007,161590,162165,162829,164139,166111,168086,169783,171333,173896,175940,178144,179381,180710,182678,184755,186085,186618,187363,189058,191203,193288,195606,197627,199974,202230,203940,205136,206580,208642,211844,215391,219112,222652,225710,228609,231158,233996,236909,240010,242401,244692,245494,246052,245291,245074,245342,246589,247095,247712,248347,249144,249941,250370,251097,251230,252414,253552,254663,254888,255573,255913,255890,256100,256550,256177,255848,255310,255421,254350,253631,253379,253354,252648,251659,250111,249751,250786,251894,252445,251033,250493,249584,248383,246680,245544,244704,243860,241803,239037,236345,234629,234486,235006,235056,235043,234839,234770,234241,234061,234785,236660,238063,239093,239022,237944,236619,235452,235019,234434,234727,235413,234747,232535,229938,228114,227033,225922,225691,225074,224788,224434,224366,223701,223773,224306,225168,225254,225093,225771,226296,227283,227425,227607,227146,227039,227228,227319,227981,229047,230493,231229,231986,232699,233875,235295,236684,237266,237132,237358,238094,238996,239627,239869,239347,238764,238731,238804,238841,239071,239901,240854,240997,240361,239498,239519,240406,241194,240777,240043,239159,239336,239753,240776,241359,242030,242409,242331,242184,242367,243348,244145,245351,246931,248623,249760,250518,251693,252869,254377,255268,256289,257635,259600,262581,263448,263915,263129,264255,265515,267543,269464,272167,274741,276388,277892,277376,277662,277032,277215,277132,277320,277697,278187,278016,277912,277950,278776,279728,281620,283459,286778,287674,288449,288455,289533,291095,292925,295329,297382,300418,303049,306599,309234,313979
55852,19188,Goshen,City,MA,MA,Springfield,Hampshire County,133883,132684,131464,129550,127427,124953,121936,120624,120452,119803,118882,118248,118757,118816,118648,118863,120474,123053,126153,126557,126529,128317,130662,132691,132917,134112,135542,135450,133983,132664,132840,134328,134743,133620,133108,132634,133358,134056,135862,138228,141349,143882,145518,147358,148750,150689,151897,154360,156275,157774,158627,158755,157283,156296,156481,158214,161112,163932,163900,162360,160211,160103,159933,161120,164037,165370,165098,161519,157721,154685,155609,157115,159699,160358,161749,161857,160810,161765,163354,167471,171493,175303,178148,180828,183419,186298,187544,188465,190728,193440,196887,197784,198900,199991,202006,203178,203465,203643,204216,207415,209538,210852,209826,211783,214504,215996,215288,216770,221137,226836,232300,234513,237358,239604,244541,248682,251870,255806,258580,259916,257459,254559,253093,253242,253343,253037,253532,251497,248589,245460,246103,247072,248296,249329,249288,248860,246747,246114,242587,242092,242196,244634,244234,243526,243800,242597,242327,241663,244565,246233,249630,250466,251468,249424,248358,246761,244802,244020,242699,241417,238079,234336,231033,229459,228640,229102,229607,230191,229692,228993,229597,232214,234141,235893,235579,235081,234515,233784,232832,232032,232967,235026,234457,232402,230501,230519,231687,229880,226967,223207,221719,220642,220296,218994,219371,219182,219077,217798,216436,219431,222866,227700,229387,230881,231073,231196,231707,232202,233185,233725,234820,234634,235084,234578,234554,234701,234849,235062,233709,233102,233398,234843,235902,234725,233008,232052,232995,233397,234120,235148,236767,237688,237528,237934,238453,241781,244243,246402,245833,245605,244554,243390,242127,242104,241719,240732,239226,236370,234769,232299,231804,231059,231019,231662,233439,235775,237761,238247,239348,240637,242145,243382,245319,247632,250588,251387,251224,249362,247200,246913,245907,247424,247526,250270,251895,253570,254062,255308,256990,257904,262586,266882,271608,270724,268925,267661,267627,269049,270405,272713,274674,277834,278071,278560,279168,283013,288423,292268,295699,298040,301119,303727,306892,310192,314199
397235,7538,Granby,City,MA,MA,Springfield,Hampshire County,128728,128973,129460,130112,130983,131655,132341,133192,134051,134891,134977,135384,135794,136492,136571,136652,136453,136400,136447,136252,136047,135805,136554,136740,136846,136909,137526,138510,139428,140407,141357,142004,142652,143371,144123,144928,145632,146155,146844,147594,148077,148808,148923,149700,150278,150834,151521,152664,154395,155921,156894,157776,159115,159933,160550,161190,162244,163500,164438,164869,164933,164877,165807,166856,167780,168850,170464,170884,170804,170342,170978,171944,172839,174073,175621,177906,179945,181053,181837,183305,185420,187606,189159,190376,192574,195030,195924,195177,194399,195753,198340,201423,203868,206343,208962,212341,214850,216236,218320,221288,226047,230308,232441,233118,233705,234739,235903,235805,236328,238001,240101,242242,242587,242361,244184,247389,251920,256099,259356,263518,266389,268868,269580,270817,272127,274012,274643,275364,274631,273125,271668,270454,269794,269389,269722,268506,267554,265926,266017,265010,264958,265451,266573,266256,265605,263816,263421,264060,264933,264824,263628,262589,260849,258129,255021,252782,251043,250025,248154,245557,242909,241631,239775,238322,236756,237094,237396,237867,237887,237808,238234,240105,241771,242237,241925,241994,242463,242581,242291,241795,241811,242396,241660,239363,236427,235173,235597,235773,235305,233776,232804,231606,230758,229533,229284,229389,230037,229920,229378,228690,228522,228950,229363,230116,230097,230415,230655,231161,231723,232706,233414,233500,233490,233857,234417,234940,235732,236474,236937,236895,237020,236625,236565,236999,237465,237538,237774,238032,238279,237513,237028,237416,237855,237904,237581,238004,238771,239463,239381,239010,238731,238304,238009,238187,239174,240807,241980,242537,242918,243241,244135,245231,246525,250427,254487,257939,258264,258402,258903,259460,259229,258840,259079,260293,261922,261243,259259,256554,256240,256424,257060,258017,260053,263303,265284,265769,264792,263998,265304,266673,268714,269887,270753,271525,271711,271356,270957,270866,271447,272669,273445,275387,275936,276555,277148,278231,279575,280972,283093,285735,288745,291822,294737,297166,300308
11773,7922,Hadley,City,MA,MA,Springfield,Hampshire County,155074,155057,155445,155306,155553,155728,156750,157637,158419,158749,159341,159957,161095,162053,162294,163035,163217,163657,163906,164305,164681,165036,165280,166123,166154,166608,167314,168358,169441,170624,170148,169885,169631,171004,171976,171917,171757,171722,172232,173597,175060,175752,176559,177147,178708,179153,179903,180856,182703,184205,185417,185715,186600,187686,188659,189300,189094,189592,190549,192302,193686,195003,196699,198701,200189,201290,202970,204265,205585,206577,207885,209444,210637,212451,214638,217144,218908,220391,221644,223625,226351,229318,232376,234040,236659,239263,240767,241679,243505,247508,252551,258036,262576,265854,268666,272521,276424,279298,282198,285913,291443,296320,299183,300748,302851,306968,311122,315145,318242,321438,323984,325587,325402,325367,326945,329789,332333,333202,332098,331039,330667,331809,333606,335790,337468,338311,338381,336886,335766,335323,337098,338379,338095,337438,336252,334834,333176,331275,330975,331399,332257,332405,331326,329392,328593,327301,327812,328283,329595,330006,329202,328873,327840,326309,326090,327141,328205,327819,326144,324085,322274,321661,320287,318268,316129,317123,317722,318058,317158,317015,317771,319313,320865,321690,322922,324548,326577,326478,325626,324392,324651,326347,326062,325422,323431,322628,322073,320777,319628,317490,316803,316259,316191,314921,315519,316082,316643,316561,316083,317275,317652,319405,320177,321419,321213,321327,321179,321532,323132,324834,327107,328319,329687,330994,331696,332412,333374,334627,334892,334522,334199,334762,335390,335395,335074,334599,335206,335396,336269,337391,338995,340751,341234,340878,339734,339263,339434,340284,340189,340045,338776,337507,336769,336618,336928,336281,335776,335394,335770,334949,334834,334663,335577,336588,337853,339373,339961,341272,342271,343567,343693,344032,345143,347011,348906,348711,348189,346403,347222,347894,349949,351529,353422,355390,355426,354258,352268,352280,351730,350970,349984,349996,350667,350744,351080,351999,352971,354555,356634,360365,363776,366965,367871,369257,370411,372648,375145,377609,381339,385559,390261,393571,398064,403758,411617
398800,11260,Hatfield,City,MA,MA,Springfield,Hampshire County,149390,148476,148309,147665,148055,148654,149764,150453,151188,151297,151962,152758,154055,155728,156739,157678,157259,156571,156226,156445,156637,157236,157653,159112,159792,160785,161256,162388,163383,165358,165334,165665,165224,166420,166795,165638,164174,163288,164787,166366,168543,168477,169340,169832,172805,174223,175956,176756,179161,180703,181199,180903,180675,182088,183034,184191,184300,185166,186096,188128,189138,190789,192648,195379,197749,198981,200253,200526,200549,200428,201394,203553,205824,207961,209940,211455,212312,213112,215132,217834,220642,223391,225354,225407,225853,227173,228436,229481,231601,235992,239976,244001,247224,249542,252574,256705,261176,263766,265914,268992,272991,276088,278237,281081,285324,290397,294308,297394,300053,302986,306136,308448,309053,308940,308854,308947,308950,309528,308894,308708,308202,309140,310219,310786,311673,312045,313556,312730,311686,310098,311182,312197,312210,311745,309888,308151,305878,304699,303927,304358,304418,304089,303240,302284,302682,301967,303165,304692,307149,308495,308773,308797,308702,307824,305852,303451,300934,299114,296755,293503,290145,287228,284836,282559,280150,279702,280123,281813,281801,281791,281477,283204,284645,285846,285805,286591,287786,288611,288117,286699,286811,288205,289149,289058,288440,289055,290559,290731,291115,289800,289535,288534,288376,287364,288025,288521,288693,287520,286121,286480,285977,286675,287273,289563,290832,291505,290931,290708,292084,294057,295807,296278,297560,299125,300405,300409,300138,299913,299797,299144,298346,297641,297886,297935,297588,296925,296577,296711,297528,299083,300616,302338,303361,303151,302312,301978,302808,303795,303997,303890,303318,302587,302604,301953,301514,303136,305610,307413,306809,305417,305792,306848,308002,309705,310866,312676,313890,314496,315132,315644,317199,318987,320503,321775,323638,323236,321955,322841,324162,325714,324276,325602,327525,330067,330764,330574,329457,328503,330018,328628,329508,327804,329697,329323,329809,330257,331662,334185,337048,342876,347515,352706,353606,356407,358695,362467,365263,367962,371107,374098,377427,378929,380549,382970,387861
12011,14858,Huntington,City,MA,MA,Springfield,Hampshire County,120416,120959,121301,121444,120942,120417,119210,118702,118847,120234,121373,120713,119847,118410,117541,117407,118085,118721,119737,120519,121423,120870,119725,120366,121256,122601,123240,124013,124902,126245,128235,128735,127071,125983,126774,128873,130457,132095,133567,134070,134338,133466,133588,134550,137098,137280,137291,137034,139073,140479,141398,142399,142804,144367,144744,145632,145994,147641,147846,146805,144498,143299,143796,144725,146532,146836,147113,145886,145758,146336,148932,151638,152338,152588,152970,154420,154570,155428,156560,159831,161359,162268,160959,161183,165651,169964,171570,171319,172681,176072,178794,179899,181916,184431,187286,188565,188072,188447,189371,190820,192502,192819,194486,196577,196592,195711,195481,199534,201918,202927,204287,205457,206671,205907,204112,202501,205559,210577,215464,215087,215218,216295,218715,221579,222378,225152,229223,232462,231766,228666,226989,226950,227698,228281,228666,228721,229341,229608,229303,230354,232157,235164,235368,235806,235041,233686,231747,230497,230774,230485,228890,226308,224066,221824,220719,219646,218945,218337,217660,216653,215389,215166,216836,218899,220146,220352,220143,219711,219202,218571,219032,220421,221485,219621,216307,212555,210814,210101,209986,209899,210580,212023,210868,207398,202796,202568,203374,203699,201455,198830,197867,197460,196799,195623,196198,198955,201707,202339,201769,203257,206311,209173,209883,210088,210206,210572,210118,208178,206362,204669,204397,203044,202625,202623,202540,201755,200326,198764,198173,197890,200248,201463,201300,199657,196987,195432,194548,194586,195212,195813,196470,198521,199009,200721,203201,206367,208713,208637,208514,207852,207274,207183,207597,206833,204356,202277,200097,199670,199323,200361,201109,202340,203718,205034,205530,205396,206261,207574,209545,210092,210577,210767,211651,212236,214021,214802,214740,215258,216198,215035,212359,210517,210812,210968,211240,211560,210434,209383,208565,207700,208579,211317,214894,216392,216165,217795,218525,220347,219943,221698,223515,227577,228533,229167,229498,231817,234699,236342,238686,240349,244541,247336,250434,251904,255114
42851,22198,Middlefield,City,MA,MA,Springfield,Hampshire County,105177,105015,104854,104225,103414,102530,101863,101985,102463,102744,102970,101969,100954,99440,98851,99447,100373,101091,100890,100269,99872,100248,99830,100878,101721,103947,105095,105322,105193,105947,107899,108553,108074,107582,108972,110517,111928,111885,111777,110968,111141,110827,110913,112038,113793,113733,113543,114056,117108,120162,123159,125974,127667,129053,130797,133688,136223,138921,139284,138497,133992,130408,127543,126988,127396,128608,128617,125778,121884,119141,119173,120045,122290,124205,126597,126854,126027,123025,121224,121176,123942,125966,127338,128291,130828,133756,133869,135526,137746,143541,147977,151868,153640,157486,159865,161543,160116,158483,159550,160424,163220,164614,167141,167807,167637,165083,164246,166709,171662,176985,180143,179704,176916,172860,167197,165930,167997,172077,173916,169250,163809,158462,155772,157914,160213,162562,166721,168035,168559,167063,167751,172785,177710,183497,188351,190221,191930,196050,199080,199972,197377,197842,199618,202195,203853,202153,201107,200508,201601,199003,194963,194128,195385,196686,195384,191584,189756,188646,187776,185912,183754,184973,189511,194521,198017,198280,197851,198391,198905,200010,198857,198148,196976,194368,191010,186175,183902,181250,180028,179279,177175,176346,177092,180096,181787,182729,181760,181053,179125,178847,179214,179852,181233,181431,181595,179296,175678,173649,173402,176323,178953,182602,184453,184271,183051,181565,179831,177882,179269,179030,178970,175651,175382,174924,175171,175400,175659,177221,179812,182888,188086,191883,193574,191933,187307,184587,183336,185045,186955,187247,186676,188541,187429,189170,193224,200742,207270,208289,208282,206289,205711,206374,208623,208539,207080,204641,200763,198829,198904,202450,205189,207413,209306,210636,211048,210977,212834,214568,217316,218022,218667,218631,219354,221224,223162,224167,223717,223828,224275,224975,223438,221138,218601,216359,215523,214160,213344,213750,212750,211100,208057,206738,207185,208911,209646,211135,209448,209993,207905,207975,210135,215047,219531,222187,224363,226484,229517,231810,235862,238125,242346,244274,245378,244341,244256
13038,2055,Northampton,City,MA,MA,Springfield,Hampshire County,148391,147929,147676,146950,146155,145223,144453,144278,144294,144596,144777,144992,145381,145848,146006,146057,146278,146938,147698,147428,147278,146914,147310,148009,148552,149140,149886,150915,152138,153192,154095,155850,157249,158714,159097,159172,159327,159826,160616,162000,163474,165091,166469,167250,168036,168633,170424,172392,174729,176116,177321,177950,178358,178971,179962,181550,183477,185468,186992,187980,188371,189097,190117,191452,192848,193389,193464,192137,191329,190356,190210,190670,191680,193170,195002,196648,198315,199963,202437,206438,209345,212370,214771,217246,219966,222219,223603,224879,226294,228183,230345,230627,232013,232923,235320,237336,239378,241509,243580,245973,248196,252182,254861,260152,264610,269853,273568,276965,279927,282621,285590,288502,292089,294276,296421,296779,297439,298362,298393,299652,301014,302494,303153,303297,303290,302638,303323,304011,304844,305243,306886,307844,307631,307902,307989,307346,305671,304807,304807,304909,305380,304908,304046,301956,300936,298934,298879,300575,303466,304857,303666,302267,300394,298747,296716,295826,294889,294583,292602,289604,286319,284146,282878,282421,281849,282825,283861,284749,284277,283828,284868,286957,288862,290472,291721,291885,291665,290269,289015,287346,287801,289132,288859,286638,283727,281606,280621,279715,279277,278287,278173,278506,278854,277896,278052,279592,281899,282813,282634,282970,283546,284873,285453,286239,285869,286217,286086,286439,286370,287890,289183,290658,291907,293347,295041,296321,297786,298734,299712,298888,298597,297291,297873,297956,298007,297784,297577,297830,298134,298594,299365,301235,302705,303489,302854,302719,302794,302983,302434,301824,301727,302322,302835,302930,302338,302290,302356,302181,301862,301238,301585,301461,302954,304631,305782,305809,305654,306325,306769,307628,308609,310024,311542,313660,314756,314090,314185,314750,317337,319731,322737,325498,327734,329896,331142,331455,327483,324438,320693,320442,322062,324269,326368,325724,325023,324317,323745,324410,326642,330734,334669,339131,338497,337587,335944,338070,340868,344072,348035,351809,357098,361326,366555,370310,377579
56269,18289,Pelham,City,MA,MA,Springfield,Hampshire County,146332,145774,145774,146160,146420,145953,144984,144411,144558,144273,144187,143894,143796,144012,144051,143528,143538,144112,145509,146674,147844,149105,149505,149340,149261,149516,150130,150973,151175,152178,151946,152427,150628,150494,150438,152679,154304,155910,156439,155816,155441,155363,158418,158667,160765,160815,163758,164595,165951,166264,167265,168496,170634,171170,169418,169397,171126,174544,176024,178039,179480,181528,183363,186298,188072,189639,190496,190952,189147,187866,188129,189835,191109,192260,193794,194399,195097,196457,199199,201574,203459,204139,203575,202084,202657,204694,206544,208386,210777,214319,218472,223430,229714,235902,241581,246473,248960,249884,249830,250930,253061,256065,258453,259692,260856,260458,261823,263624,268465,273161,278515,282588,285834,287092,288112,289242,291076,294963,297304,298765,298120,298356,298760,300235,300504,301788,301158,301835,299337,298780,297938,299985,300745,302208,302260,300795,300545,300069,303005,304212,309644,312602,313803,310192,307954,306503,307627,309968,311608,312912,311219,310865,307511,303968,305784,310472,314817,313984,312060,309350,307236,304155,303711,302528,301695,300997,298398,296632,294665,295207,296526,298466,299883,300870,300156,300793,302119,304385,303648,302661,302369,303780,303396,302603,301557,301356,302462,302489,302843,300957,300922,299621,298411,296209,294772,293265,290273,288388,285239,284201,282517,283909,285798,287867,288481,288634,289524,291479,296387,300827,304584,305719,306721,307017,306643,306479,307048,308276,308293,306747,304813,303393,304628,305740,306919,306793,306370,305792,305132,304860,304623,305441,305278,304698,303019,302091,301306,300891,300479,300876,301325,301719,302627,303538,303979,303390,301533,299683,298954,297857,297530,296125,295034,294889,296063,297833,298271,298542,299426,302019,303162,303726,302858,303310,305387,305597,304648,302046,302782,304253,306727,306559,305570,305287,307932,310145,310208,310061,310506,312743,313704,314794,314378,314308,315796,314205,313637,313690,314906,319074,321314,327855,329410,331952,334279,338375,342002,347971,351888,355334,358807,360286,363451,362578,366143
47148,23799,Plainfield,City,MA,MA,Springfield,Hampshire County,85125,84732,85048,85182,84821,83422,81554,81002,80972,80619,79696,78822,78613,79084,78344,77804,77121,77778,78846,78255,77284,76911,77278,78768,79762,80052,80366,79887,81232,82939,85548,87746,89439,91051,93579,93717,93363,93075,95184,98541,100912,102901,103911,107002,111199,115189,117645,120856,124822,128285,128559,128000,127691,128210,129064,129085,127854,125317,120923,119302,119019,121609,124852,128288,130888,131014,129710,127090,124468,122657,123157,122585,121922,120213,120670,120709,120723,121999,124725,127867,131721,136835,144248,150918,157164,160540,160348,159082,159239,159895,160762,162002,165277,169362,172468,173774,171226,168657,165836,166416,168037,172818,177627,181711,182529,180333,174890,173015,177064,184897,194448,199001,198788,194459,189435,187400,186954,185716,185904,181660,177921,173941,172676,173355,177433,178695,182055,179779,178064,178658,183198,193032,198467,200450,199566,199309,198189,202319,202616,210045,215628,223678,225507,224050,225260,227061,230049,231627,233860,233741,235926,233079,231650,225883,222436,218616,214452,213827,213036,213320,212670,211950,211495,211848,211629,212704,215153,217904,219289,218742,218503,219656,219956,218458,215880,216047,217843,217859,214751,213028,213437,213398,211040,207545,205712,207101,208637,209510,208686,209147,210148,210133,208985,207692,206435,203622,199122,194092,190648,184271,180202,177226,176811,175741,173614,172402,173641,179037,185670,188729,188169,189241,190772,191151,190815,191137,194347,197207,197548,193441,190349,193106,197733,199344,195923,193984,193796,192782,191107,189509,191831,195591,197105,195658,195450,200472,207475,211843,211597,213174,214873,216769,216024,215281,214779,213283,210795,206935,204974,203392,205385,206439,207165,206692,205876,206119,206996,209215,211461,212781,213530,214578,214185,213576,212810,213680,214570,213577,212085,211263,211085,211131,209983,210677,211254,212147,212576,212804,212995,213008,213442,214057,214248,214072,214192,214141,214703,215195,216032,216110,217556,220364,223836,226115,228198,230990,234346,236893,239210,241559,243959,246861,248640,249765,250204
36503,3249,South Hadley,City,MA,MA,Springfield,Hampshire County,132719,132430,132320,132124,132508,133135,134126,134933,135610,135847,135925,136194,136633,137373,137897,138398,138036,137311,136230,135473,135166,135291,135866,136033,136205,136450,137284,138157,139154,140072,140822,141474,141995,143186,144025,145053,145441,145845,146055,146602,147175,148301,149507,150858,151493,151353,151498,152112,153352,154457,155300,156023,156905,157311,157181,157204,157991,159087,160071,160785,161925,163017,164575,165980,167039,167935,169419,169735,169957,170000,171011,171923,171923,172271,173175,174754,176203,177630,179000,181184,182966,185062,186931,188924,191883,194423,195493,195353,195845,197351,199267,201225,203784,206135,208128,210138,211709,213308,215479,218452,221985,225132,227601,229734,231647,233595,235530,237207,239096,241186,243234,245178,246097,247385,249185,251470,253733,256014,257890,259923,261446,262806,263985,265176,266674,267564,268041,268519,268722,268996,269099,269373,269518,269957,270083,269051,267913,266692,266735,265672,265146,264006,263003,261101,259387,257260,256383,256774,257685,257766,255987,254645,252837,251476,250113,249303,248321,247261,245526,243139,240131,237929,236716,237294,237909,239009,239349,239912,239476,239164,239438,241222,242831,243624,243654,241667,239575,236820,235520,234124,234301,234927,234157,231732,228944,227377,226604,225932,225348,224452,223410,222149,221129,219852,219306,218850,218837,218980,218788,219158,219359,220333,221059,221929,221850,221882,222012,222610,223497,224295,225405,226017,226688,227017,227912,228836,230141,230458,230592,230486,230818,230418,230045,229672,229406,229022,227952,227189,226294,226285,226125,226314,225876,225677,224947,225098,225661,226632,227143,227360,227471,228036,229255,230930,232607,234097,235175,235659,235932,236339,237302,238263,239323,240150,241298,242435,243243,244047,245319,246797,247698,247792,248221,249301,251118,252262,252586,251939,252195,252396,253294,254045,255446,257570,259378,260147,259750,259675,259241,258632,257810,258292,258704,259229,259343,259413,259291,259923,260825,262293,264086,266919,268473,269322,269875,271135,272732,274436,276661,278955,281740,284331,287309,290076,294168
9511,7649,Southampton,City,MA,MA,Springfield,Hampshire County,149088,149181,149549,149365,149204,149099,150105,150733,151183,151322,151811,151725,151801,151806,152016,152776,153919,154612,155784,155718,156694,156539,157997,160017,161474,162986,163764,165371,165965,167235,164395,165165,164658,167753,166816,166528,166832,167531,167958,168109,169239,170792,174096,175788,177600,177780,179839,181600,183446,184469,186303,187137,188000,187338,187487,187630,187829,187240,187661,188353,189367,190170,191032,192954,193692,195341,195753,195273,194463,194323,194893,195716,196028,196560,197403,198824,201358,203165,205723,208184,211002,214277,216767,219168,221479,224954,227298,228795,229044,229878,230977,232574,234967,236420,238490,240173,242542,243936,245694,247369,250966,256045,261027,266406,269800,273541,275967,279393,282965,286296,288942,291167,293003,293723,294674,295501,298582,301647,304547,306241,307257,308085,309010,310721,311810,312465,312269,311806,310383,309427,309190,309266,308227,308681,309535,309070,307918,306296,307099,307411,308097,307855,307453,306526,306314,304940,304507,305799,307725,309583,308272,307211,305577,303876,302201,301282,300713,299511,296585,292909,290098,288530,288558,288760,288903,289552,289629,289254,288068,287648,289103,291324,292812,292491,291153,289563,287434,285718,284360,283611,284096,285078,284439,282068,278917,278076,277905,278703,280263,280923,281154,280610,280117,279194,278639,279281,279888,279414,278625,276886,275077,273402,273199,273580,273387,273279,273047,272734,273482,275033,276754,278053,279078,280893,282141,282707,283321,283225,283765,283802,284290,282804,281656,280654,280765,280223,279744,279862,280002,280566,280597,281325,280700,281109,281100,282120,282897,283647,283551,283147,283107,284182,284155,283682,282786,283462,284205,284268,283294,282614,283217,284636,284957,284793,287405,291417,296139,298134,299336,300576,302600,304991,307335,308995,311046,311370,310689,309322,308796,309363,311041,313984,316280,318936,319366,319292,319848,322161,323769,323766,323221,323572,323397,322352,321477,319821,319484,320261,321726,323706,325638,328392,330344,332447,334837,337659,340743,344440,348444,352227,355375,357897,361266,365240,370322
